S.NO.,REFUND DATE,"IRCTC ORDER NO.","BANK BOOKING REF.NO.","BANK REFUND REF.NO.","REFUND AMOUNT",DEBITED ON,"CUST.ACC.NO.",REMARKS
24,28-Jan-2024,100004731287081,655665822527078,1546833,1935.84,29-Jan-2024,,
25,28-Jan-2024,100004744348159,545234825482964,1546851,160,29-Jan-2024,,
26,28-Jan-2024,100004754305958,196052828608551,1546860,1580.56,29-Jan-2024,,
27,28-Jan-2024,100004751354077,819078827901899,1546871,2885.28,29-Jan-2024,,
28,28-Jan-2024,100004708351346,865825815732743,1546824,57,29-Jan-2024,,
29,28-Jan-2024,100004746803598,535947826558709,1546825,250.28,29-Jan-2024,,
30,28-Jan-2024,100004754306000,477756828611053,1546826,1900.56,29-Jan-2024,,
31,28-Jan-2024,100004701778544,169049813543078,1546827,40,29-Jan-2024,,
32,28-Jan-2024,100004664797729,173420803436596,1546829,570.28,29-Jan-2024,,
33,28-Jan-2024,100004714747792,165080817628945,1546830,1790,29-Jan-2024,,
34,28-Jan-2024,100004710220907,208458816282612,1546831,120.56,29-Jan-2024,,
35,28-Jan-2024,100004754076151,145458828407673,1546832,1570,29-Jan-2024,,
36,28-Jan-2024,100004755420160,358195828730986,1546835,668.05,29-Jan-2024,,
37,28-Jan-2024,100004727114203,161413821830910,1546836,2980.56,29-Jan-2024,,
38,28-Jan-2024,100004755471134,885733828732249,1546837,813.05,29-Jan-2024,,
39,28-Jan-2024,100004701778504,664510813539358,1546838,50,29-Jan-2024,,
40,28-Jan-2024,100004755446248,689397828732025,1546840,498.75,29-Jan-2024,,
41,28-Jan-2024,100004665070063,193371803514504,1546841,830.28,29-Jan-2024,,
42,28-Jan-2024,100004753375803,118648828244808,1546842,750.28,29-Jan-2024,,
43,28-Jan-2024,100004755342593,450945828731005,1546843,408.4,29-Jan-2024,,
44,28-Jan-2024,100004747860769,365268826780501,1546844,990.28,29-Jan-2024,,
45,28-Jan-2024,100004731287144,188160822527806,1546845,3841.12,29-Jan-2024,,
46,28-Jan-2024,100004630512497,842760795191317,1546846,125.28,29-Jan-2024,,
47,28-Jan-2024,100004755291834,142481828730970,1546847,4179.1,29-Jan-2024,,
48,28-Jan-2024,100004754076297,513472828416503,1546848,580,29-Jan-2024,,
49,28-Jan-2024,100004755205390,318593828727156,1546849,1526.1,29-Jan-2024,,
50,28-Jan-2024,100004755513034,177875828732919,1546850,1168.05,29-Jan-2024,,
51,28-Jan-2024,100004754884263,495397828703523,1546852,705.84,29-Jan-2024,,
52,28-Jan-2024,100004751982110,382971827968795,1546853,730.28,29-Jan-2024,,
53,28-Jan-2024,100004731363203,739484822532599,1546854,1450,29-Jan-2024,,
54,28-Jan-2024,100004744920573,617340825863950,1546855,620,29-Jan-2024,,
55,28-Jan-2024,100004748067553,758997826870808,1546856,220.56,29-Jan-2024,,
56,28-Jan-2024,100004751078703,117007827873329,1546857,770,29-Jan-2024,,
57,28-Jan-2024,100004751615815,767598827927753,1546858,590.56,29-Jan-2024,,
58,28-Jan-2024,100004753137605,185342828197871,1546859,1270.56,29-Jan-2024,,
59,28-Jan-2024,100004755285578,185678828730840,1546861,443.05,29-Jan-2024,,
60,28-Jan-2024,100004755422281,384136828730965,1546862,523.05,29-Jan-2024,,
61,28-Jan-2024,100004756510275,459273828849259,1546863,1705.4,29-Jan-2024,,
62,28-Jan-2024,100004747860924,188748826795084,1546864,1155.28,29-Jan-2024,,
63,28-Jan-2024,100004727114270,401947821840425,1546865,2360.56,29-Jan-2024,,
64,28-Jan-2024,100004710220983,123602816291337,1546867,120.56,29-Jan-2024,,
65,28-Jan-2024,100004749751542,987631827431612,1546868,485,29-Jan-2024,,
66,28-Jan-2024,100004709958086,309831816045324,1546869,980,29-Jan-2024,,
67,28-Jan-2024,100004727169045,140429821832578,1546870,630.28,29-Jan-2024,,
68,26-Jan-2024,100004747772809,335221826732274,1546689,2540,29-Jan-2024,,
69,26-Jan-2024,100004707466430,125796815293348,1546694,905.28,29-Jan-2024,,
70,26-Jan-2024,100004751658322,182348827927146,1546699,1202.7,29-Jan-2024,,
71,26-Jan-2024,100004701228381,168103813339767,1546704,315,29-Jan-2024,,
72,26-Jan-2024,100004747807088,134824826704038,1546709,1095.84,29-Jan-2024,,
73,26-Jan-2024,100004751547912,189612827927132,1546714,1599.1,29-Jan-2024,,
74,25-Jan-2024,100004734684239,645796822888848,1546630,2520.56,29-Jan-2024,,
75,25-Jan-2024,100004501543113,153261763424090,1546635,1550.56,29-Jan-2024,,
76,25-Jan-2024,100004749498914,148619827369802,1546640,750.56,29-Jan-2024,,
77,25-Jan-2024,100004618036116,992594792050757,1546645,1170.56,29-Jan-2024,,
78,25-Jan-2024,100004745578047,400062825972524,1546650,1525.28,29-Jan-2024,,
79,25-Jan-2024,100004747875411,797422826757964,1546655,50.28,29-Jan-2024,,
80,25-Jan-2024,100004723233320,128147820511083,1546660,1390,29-Jan-2024,,
81,28-Jan-2024,100004648716781,380079798927866,1546823,145.28,29-Jan-2024,,
82,28-Jan-2024,100004727169018,193146821828874,1546828,615,29-Jan-2024,,
83,28-Jan-2024,100004749475808,503860827367290,1546834,2100.56,29-Jan-2024,,
84,28-Jan-2024,100004665070119,746140803520573,1546839,1781.12,29-Jan-2024,,
85,28-Jan-2024,100004753032439,122818828195717,1546866,535,29-Jan-2024,,
86,28-Jan-2024,100004731363238,660110822533140,1546872,1450,29-Jan-2024,,
87,26-Jan-2024,100004752709907,109543828135664,1546715,868.4,29-Jan-2024,,
88,26-Jan-2024,100004749713953,180605827435134,1546716,365,29-Jan-2024,,
89,26-Jan-2024,100004751679081,205489827927643,1546717,365.28,29-Jan-2024,,
90,26-Jan-2024,100004733235286,112651822775998,1546718,640.28,29-Jan-2024,,
91,26-Jan-2024,100004655244771,141451800390466,1546719,500,29-Jan-2024,,
92,26-Jan-2024,100004654539966,140385800232564,1546720,205.28,29-Jan-2024,,
93,26-Jan-2024,100004747434289,118628826660729,1546721,955,29-Jan-2024,,
94,26-Jan-2024,100004736761599,133261823381636,1546722,2580.84,29-Jan-2024,,
95,26-Jan-2024,100004467467023,105423755392496,1546723,800.56,29-Jan-2024,,
96,26-Jan-2024,100004746026847,530099826179446,1546724,510,29-Jan-2024,,
97,26-Jan-2024,100004744959226,475433825851155,1546725,225,29-Jan-2024,,
98,26-Jan-2024,100004747259547,342648826636390,1546726,3735.84,29-Jan-2024,,
99,25-Jan-2024,100004655252879,107860800360734,1546627,2910,29-Jan-2024,,
100,25-Jan-2024,100004745796970,151758826066798,1546628,72,29-Jan-2024,,
101,25-Jan-2024,100004749665907,170459827414797,1546629,265,29-Jan-2024,,
102,25-Jan-2024,100004744852292,160374825812306,1546631,1035,29-Jan-2024,,
103,25-Jan-2024,100004749503319,197643827367291,1546632,718.05,29-Jan-2024,,
104,25-Jan-2024,100004749159893,149760827314629,1546634,2290,29-Jan-2024,,
105,25-Jan-2024,100004468760710,921084755780718,1546636,295,29-Jan-2024,,
106,25-Jan-2024,100004749806255,192795827431368,1546637,78.05,29-Jan-2024,,
107,25-Jan-2024,100004749268259,168829827314330,1546638,1475.75,29-Jan-2024,,
108,25-Jan-2024,100004656690921,191013801029067,1546639,4701.4,29-Jan-2024,,
109,25-Jan-2024,100004749264805,156664827329032,1546641,1420.75,29-Jan-2024,,
110,25-Jan-2024,100004749230751,784891827318128,1546642,555.28,29-Jan-2024,,
111,25-Jan-2024,100004749543550,116623827368499,1546643,819.1,29-Jan-2024,,
112,25-Jan-2024,100004629529928,826923794854094,1546644,885.84,29-Jan-2024,,
113,25-Jan-2024,100004743953515,146202825413466,1546647,360,29-Jan-2024,,
114,25-Jan-2024,100004749659048,214103827368895,1546648,890,29-Jan-2024,,
115,25-Jan-2024,100004749591707,183415827371757,1546649,3119.1,29-Jan-2024,,
116,25-Jan-2024,100004700794706,153098813280443,1546651,190.56,29-Jan-2024,,
117,25-Jan-2024,100004749570767,212646827371282,1546652,4388.4,29-Jan-2024,,
118,25-Jan-2024,100004745739509,280821826024768,1546653,590.56,29-Jan-2024,,
119,25-Jan-2024,100004750084499,120841827597746,1546654,2425.4,29-Jan-2024,,
120,25-Jan-2024,100004656690907,717423801028251,1546656,4701.4,29-Jan-2024,,
121,25-Jan-2024,100004716884159,457682818391133,1546658,840.56,29-Jan-2024,,
122,25-Jan-2024,100004749318202,101578827315254,1546659,5866.1,29-Jan-2024,,
123,25-Jan-2024,100004744126861,934973825445051,1546661,770,29-Jan-2024,,
124,25-Jan-2024,100004749254537,113314827315738,1546662,1436.1,29-Jan-2024,,
125,25-Jan-2024,100004749283453,114052827315825,1546663,3435.4,29-Jan-2024,,
126,25-Jan-2024,100004749489904,211016827367594,1546664,1719.1,29-Jan-2024,,
127,25-Jan-2024,100004749499777,111785827369169,1546665,730.56,29-Jan-2024,,
128,25-Jan-2024,100004749521865,323978827368824,1546666,1428.05,29-Jan-2024,,
129,25-Jan-2024,100004749574233,116273827367793,1546667,739.1,29-Jan-2024,,
